Sentence #,Word,Tag,POS
sentence 31,phổi,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 31,tổn_thương,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 31,nặng,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 31,",",O,O
sentence 31,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 31,hô_hấp,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 31,và,O,O
sentence 31,đã,O,O
sentence 31,có,O,O
sentence 31,biến_chứng,O,O
sentence 31,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 31,đa,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 31,tạng,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 31,",",O,O
sentence 31,tính_mạng,O,O
sentence 31,bị,O,O
sentence 31,đe_doạ,O,O
sentence 31,.,O,O
sentence 32,Theo,O,O
sentence 32,đó,O,O
sentence 32,",",O,O
sentence 32,tất_cả,O,O
sentence 32,các,O,O
sentence 32,trường_hợp,O,O
sentence 32,F1,O,O
sentence 32,",",O,O
sentence 32,F2,O,O
sentence 32,",",O,O
sentence 32,người,O,O
sentence 32,đang,O,O
sentence 32,cách_ly,O,O
sentence 32,y_tế,O,O
sentence 32,",",O,O
sentence 32,người,O,O
sentence 32,có,O,O
sentence 32,hội_chứng,O,O
sentence 32,cúm,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,",",O,O
sentence 32,viêm,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,phổi,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 32,nặng,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 32,do,O,O
sentence 32,virus,O,O
sentence 32,",",O,O
sentence 32,người,O,O
sentence 32,có,O,O
sentence 32,bệnh,O,O
sentence 32,mãn_tính,O,O
sentence 32,diễn_biến,O,O
sentence 32,nặng,O,O
sentence 32,",",O,O
sentence 32,giai_đoạn,O,O
sentence 32,cuối,O,O
sentence 32,(,O,O
sentence 32,ung_thư,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,",",O,O
sentence 32,tim_mạch,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,",",O,O
sentence 32,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,thận,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 32,...,O,O
sentence 32,),O,O
sentence 32,đang,O,O
sentence 32,điều_trị,O,O
sentence 32,tại,O,O
sentence 32,các,O,O
sentence 32,cơ_sở,O,O
sentence 32,y_tế,O,O
sentence 32,",",O,O
sentence 32,người,O,O
sentence 32,có,O,O
sentence 32,dấu_hiệu,O,O
sentence 32,ho,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,",",O,O
sentence 32,sốt,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,",",O,O
sentence 32,khó,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 32,thở,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 32,…,O,O
sentence 32,trong,O,O
sentence 32,cộng_đồng,O,O
sentence 32,",",O,O
sentence 32,người,O,O
sentence 32,nhập_cảnh,O,O
sentence 32,trái_phép,O,O
sentence 32,vào,O,O
sentence 32,địa_bàn,O,O
sentence 32,tỉnh,O,O
sentence 32,",",O,O
sentence 32,toàn_bộ,O,O
sentence 32,người,O,O
sentence 32,trở,O,O
sentence 32,về,O,O
sentence 32,từ,O,O
sentence 32,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 32,từ,O,O
sentence 32,ngày,O,O
sentence 32,21,B-DATE,B-DATE
sentence 32,-,I-DATE,I-DATE
sentence 32,7,I-DATE,I-DATE
sentence 32,đến,O,O
sentence 32,nay,O,O
sentence 32,phải,O,O
sentence 32,làm,O,O
sentence 32,xét_nghiệm,O,O
sentence 32,Realtime,O,O
sentence 32,-,O,O
sentence 32,PCR,O,O
sentence 32,sàng_lọc,O,O
sentence 32,COVID,O,O
sentence 32,-,O,O
sentence 32,19,O,O
sentence 32,.,O,O
sentence 33,23,O,O
sentence 33,bệnh_nhân,O,O
sentence 33,trong,O,O
sentence 33,số,O,O
sentence 33,này,O,O
sentence 33,được,O,O
sentence 33,chuyển,O,O
sentence 33,đến,O,O
sentence 33,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 33,Đa_khoa,I-LOCATION,I-LOCATION
sentence 33,tỉnh,I-LOCATION,I-LOCATION
sentence 33,Thái_Bình,I-LOCATION,I-LOCATION
sentence 33,",",O,O
sentence 33,bệnh_nhân,O,O
sentence 33,còn,O,O
sentence 33,lại,O,O
sentence 33,được,O,O
sentence 33,chuyển,O,O
sentence 33,tới,O,O
sentence 33,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 33,số,I-LOCATION,I-LOCATION
sentence 33,2,I-LOCATION,I-LOCATION
sentence 33,tỉnh,I-LOCATION,I-LOCATION
sentence 33,Quảng_Ninh,I-LOCATION,I-LOCATION
sentence 33,.,O,O
sentence 34,"""",O,O
sentence 34,Bệnh_nhân,O,O
sentence 34,750,B-PATIENT_ID,B-PATIENT_ID
sentence 34,"""",O,O
sentence 34,",",O,O
sentence 34,nam,B-GENDER,B-GENDER
sentence 34,",",O,O
sentence 34,28,B-AGE,B-AGE
sentence 34,tuổi,O,O
sentence 34,",",O,O
sentence 34,ở,O,O
sentence 34,phường,B-LOCATION,B-LOCATION
sentence 34,Đông_Lễ,I-LOCATION,I-LOCATION
sentence 34,",",O,O
sentence 34,TP,B-LOCATION,B-LOCATION
sentence 34,Đông_Hà,I-LOCATION,I-LOCATION
sentence 34,(,O,O
sentence 34,tỉnh,B-LOCATION,B-LOCATION
sentence 34,Quảng_Trị,I-LOCATION,I-LOCATION
sentence 34,),O,O
sentence 34,",",O,O
sentence 34,là,O,O
sentence 34,bạn,O,O
sentence 34,của,O,O
sentence 34,"""",O,O
sentence 34,bệnh_nhân,O,O
sentence 34,749,B-PATIENT_ID,B-PATIENT_ID
sentence 34,"""",O,O
sentence 34,",",O,O
sentence 34,có,O,O
sentence 34,lịch_trình,O,O
sentence 34,phức_tạp,O,O
sentence 34,và,O,O
sentence 34,tiếp_xúc,O,O
sentence 34,nhiều,O,O
sentence 34,người,O,O
sentence 34,trong,O,O
sentence 34,thời_gian,O,O
sentence 34,chưa,O,O
sentence 34,bị,O,O
sentence 34,cách_ly,O,O
sentence 34,.,O,O
sentence 35,Riêng,O,O
sentence 35,mẫu,O,O
sentence 35,82,B-PATIENT_ID,B-PATIENT_ID
sentence 35,(,O,O
sentence 35,gửi,O,O
sentence 35,đi,O,O
sentence 35,cùng,O,O
sentence 35,lúc,O,O
sentence 35,81,B-PATIENT_ID,B-PATIENT_ID
sentence 35,mẫu,O,O
sentence 35,F,O,O
sentence 35,1,O,O
sentence 35,),O,O
sentence 35,là,O,O
sentence 35,bệnh_phẩm,O,O
sentence 35,của,O,O
sentence 35,bệnh_nhân,O,O
sentence 35,34,B-PATIENT_ID,B-PATIENT_ID
sentence 35,vẫn,O,O
sentence 35,đang,O,O
sentence 35,tiếp_tục,O,O
sentence 35,theo_dõi,O,O
sentence 35,.,O,O
sentence 36,Hai,O,O
sentence 36,người,O,O
sentence 36,bắt_đầu,O,O
sentence 36,có,O,O
sentence 36,triệu_chứng,O,O
sentence 36,bệnh,O,O
sentence 36,cùng,O,O
sentence 36,một,O,O
sentence 36,cùng,O,O
sentence 36,ngày,O,O
sentence 36,vào_khoảng,O,O
sentence 36,hai,O,O
sentence 36,tuần,O,O
sentence 36,trước,O,O
sentence 36,",",O,O
sentence 36,ho,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 36,nhiều,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 36,và,O,O
sentence 36,mất,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 36,khứu_giác,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 36,.,O,O
sentence 37,Điều,O,O
sentence 37,may_mắn,O,O
sentence 37,là,O,O
sentence 37,đến,O,O
sentence 37,ngày,O,O
sentence 37,24,B-DATE,B-DATE
sentence 37,-,I-DATE,I-DATE
sentence 37,3,I-DATE,I-DATE
sentence 37,",",O,O
sentence 37,2,O,O
sentence 37,trong,O,O
sentence 37,số,O,O
sentence 37,3,O,O
sentence 37,bệnh_nhân,O,O
sentence 37,nặng,O,O
sentence 37,nhất,O,O
sentence 37,đã,O,O
sentence 37,có,O,O
sentence 37,những,O,O
sentence 37,bước,O,O
sentence 37,ổn_định,O,O
sentence 37,nhất_định,O,O
sentence 37,",",O,O
sentence 37,có_thể,O,O
sentence 37,giảm,O,O
sentence 37,được,O,O
sentence 37,thở,O,O
sentence 37,máy,O,O
sentence 37,",",O,O
sentence 37,đã,O,O
sentence 37,tạm,O,O
sentence 37,dừng,O,O
sentence 37,lọc,O,O
sentence 37,máu,O,O
sentence 37,",",O,O
sentence 37,mức_độ,O,O
sentence 37,nguy_hiểm,O,O
sentence 37,đến,O,O
sentence 37,tính_mạng,O,O
sentence 37,đã,O,O
sentence 37,giảm,O,O
sentence 37,bớt,O,O
sentence 37,.,O,O
sentence 38,Cùng,O,O
sentence 38,ngày,O,O
sentence 38,",",O,O
sentence 38,Trung_tâm,B-ORGANIZATION,B-ORGANIZATION
sentence 38,Kiểm_soát,I-ORGANIZATION,I-ORGANIZATION
sentence 38,bệnh_tật,I-ORGANIZATION,I-ORGANIZATION
sentence 38,tỉnh,I-ORGANIZATION,I-ORGANIZATION
sentence 38,Nam_Định,I-ORGANIZATION,I-ORGANIZATION
sentence 38,lấy,O,O
sentence 38,mẫu,O,O
sentence 38,lần,O,O
sentence 38,một,O,O
sentence 38,xét_nghiệm,O,O
sentence 38,âm_tính,O,O
sentence 38,với,O,O
sentence 38,nCoV,O,O
sentence 38,.,O,O
sentence 39,Bốn,O,O
sentence 39,người,O,O
sentence 39,tiếp_xúc,O,O
sentence 39,với,O,O
sentence 39,du_khách,O,O
sentence 39,này,O,O
sentence 39,ở,O,O
sentence 39,TP,B-LOCATION,B-LOCATION
sentence 39,HCM,I-LOCATION,I-LOCATION
sentence 39,cũng,O,O
sentence 39,được,O,O
sentence 39,cách_ly,O,O
sentence 39,.,O,O
sentence 40,Ngay,O,O
sentence 40,bệnh_nhân,O,O
sentence 40,mới,O,O
sentence 40,ghi_nhận,O,O
sentence 40,ở,O,O
sentence 40,Hà_Nội,B-LOCATION,B-LOCATION
sentence 40,",",O,O
sentence 40,trong,O,O
sentence 40,số,O,O
sentence 40,18,O,O
sentence 40,người,O,O
sentence 40,có,O,O
sentence 40,tiếp_xúc,O,O
sentence 40,gần,O,O
sentence 40,với,O,O
sentence 40,bệnh_nhân,O,O
sentence 40,thì,O,O
sentence 40,chỉ,O,O
sentence 40,có,O,O
sentence 40,4,O,O
sentence 40,người,O,O
sentence 40,được,O,O
sentence 40,xác_định,O,O
sentence 40,đã,O,O
sentence 40,lấy,O,O
sentence 40,mẫu,O,O
sentence 40,xét_nghiệm,O,O
sentence 40,.,O,O
sentence 41,Bệnh_nhân,O,O
sentence 41,129,B-PATIENT_ID,B-PATIENT_ID
sentence 41,là,O,O
sentence 41,nam,B-GENDER,B-GENDER
sentence 41,",",O,O
sentence 41,20,B-AGE,B-AGE
sentence 41,tuổi,O,O
sentence 41,",",O,O
sentence 41,địa_chỉ,O,O
sentence 41,ở,O,O
sentence 41,Nghĩa,B-LOCATION,B-LOCATION
sentence 41,Tân,I-LOCATION,I-LOCATION
sentence 41,",",O,O
sentence 41,Hà_Nội,B-LOCATION,B-LOCATION
sentence 41,",",O,O
sentence 41,là,O,O
sentence 41,du_học_sinh,B-JOB,B-JOB
sentence 41,tại,O,O
sentence 41,Anh,B-LOCATION,B-LOCATION
sentence 41,",",O,O
sentence 41,nhập_cảnh,O,O
sentence 41,về,O,O
sentence 41,Nội_Bài,B-LOCATION,B-LOCATION
sentence 41,ngày,O,O
sentence 41,20,B-DATE,B-DATE
sentence 41,-,I-DATE,I-DATE
sentence 41,3,I-DATE,I-DATE
sentence 41,trên,O,O
sentence 41,chuyến,O,O
sentence 41,bay,O,O
sentence 41,VN,B-TRANSPORTATION,B-TRANSPORTATION
sentence 41,0054,I-TRANSPORTATION,I-TRANSPORTATION
sentence 41,.,O,O
sentence 42,Hiện,O,O
sentence 42,bệnh_nhân,O,O
sentence 42,điều_trị,O,O
sentence 42,tại,O,O
sentence 42,cơ_sở,B-LOCATION,B-LOCATION
sentence 42,2,I-LOCATION,I-LOCATION
sentence 42,Bình_Sơn,I-LOCATION,I-LOCATION
sentence 42,-,I-LOCATION,I-LOCATION
sentence 42,Dung_Quất,I-LOCATION,I-LOCATION
sentence 42,",",O,O
sentence 42,Quảng_Ngãi,B-LOCATION,B-LOCATION
sentence 42,.,O,O
sentence 43,Trong,O,O
sentence 43,đó,O,O
sentence 43,đáng,O,O
sentence 43,chú_ý,O,O
sentence 43,có,O,O
sentence 43,bệnh_nhân,O,O
sentence 43,116,B-PATIENT_ID,B-PATIENT_ID
sentence 43,N.X.T.,B-NAME,B-NAME
sentence 43,-,O,O
sentence 43,bác_sĩ,B-JOB,B-JOB
sentence 43,của,O,O
sentence 43,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 43,Bệnh,I-LOCATION,I-LOCATION
sentence 43,nhiệt_đới,I-LOCATION,I-LOCATION
sentence 43,trung_ương,I-LOCATION,I-LOCATION
sentence 43,",",O,O
sentence 43,và,O,O
sentence 43,bệnh_nhân,O,O
sentence 43,21,B-PATIENT_ID,B-PATIENT_ID
sentence 43,N.Q.T.,B-NAME,B-NAME
sentence 43,-,O,O
sentence 43,người,O,O
sentence 43,đi,O,O
sentence 43,chuyến,O,O
sentence 43,máy_bay,O,O
sentence 43,VN,B-TRANSPORTATION,B-TRANSPORTATION
sentence 43,0054,I-TRANSPORTATION,I-TRANSPORTATION
sentence 43,về,O,O
sentence 43,Việt_Nam,B-LOCATION,B-LOCATION
sentence 43,rạng,O,O
sentence 43,sáng,O,O
sentence 43,2,B-DATE,B-DATE
sentence 43,-,I-DATE,I-DATE
sentence 43,3,I-DATE,I-DATE
sentence 43,cùng,O,O
sentence 43,đoàn,O,O
sentence 43,bộ_trưởng,O,O
sentence 43,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 43,Kế_hoạch,I-ORGANIZATION,I-ORGANIZATION
sentence 43,-,I-ORGANIZATION,I-ORGANIZATION
sentence 43,đầu_tư,I-ORGANIZATION,I-ORGANIZATION
sentence 43,Nguyễn_Chí_Dũng,B-NAME,B-NAME
sentence 43,và,O,O
sentence 43,bệnh_nhân,O,O
sentence 43,17,B-PATIENT_ID,B-PATIENT_ID
sentence 43,.,O,O
sentence 44,Đó,O,O
sentence 44,là,O,O
sentence 44,bệnh_nhân,O,O
sentence 44,582,B-PATIENT_ID,B-PATIENT_ID
sentence 44,(,O,O
sentence 44,55,B-AGE,B-AGE
sentence 44,tuổi,O,O
sentence 44,",",O,O
sentence 44,giáo_viên,B-JOB,B-JOB
sentence 44,ở,O,O
sentence 44,phường,B-LOCATION,B-LOCATION
sentence 44,Bình_Hiên,I-LOCATION,I-LOCATION
sentence 44,",",O,O
sentence 44,quận,B-LOCATION,B-LOCATION
sentence 44,Hải_Châu,I-LOCATION,I-LOCATION
sentence 44,),O,O
sentence 44,nhập_viện,O,O
sentence 44,tại,O,O
sentence 44,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 44,Phổi,I-LOCATION,I-LOCATION
sentence 44,Đà_Nẵng,I-LOCATION,I-LOCATION
sentence 44,để,O,O
sentence 44,điều_trị,O,O
sentence 44,ngày,O,O
sentence 44,31,B-DATE,B-DATE
sentence 44,-,I-DATE,I-DATE
sentence 44,7,I-DATE,I-DATE
sentence 44,với,O,O
sentence 44,các,O,O
sentence 44,bệnh_lý,O,O
sentence 44,nền,O,O
sentence 44,như,O,O
sentence 44,tăng,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 44,huyết_áp,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 44,",",O,O
sentence 44,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 44,tim,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 44,",",O,O
sentence 44,thiếu,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 44,máu,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 44,cục_bộ,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 44,.,O,O
sentence 45,Ông,O,O
sentence 45,Kha,O,O
sentence 45,cho,O,O
sentence 45,biết,O,O
sentence 45,thêm,O,O
sentence 45,lúc,O,O
sentence 45,bệnh_nhân,O,O
sentence 45,này,O,O
sentence 45,về,O,O
sentence 45,nước,O,O
sentence 45,chưa,O,O
sentence 45,có,O,O
sentence 45,công_bố,O,O
sentence 45,dịch,O,O
sentence 45,ở,O,O
sentence 45,Malyasia,B-LOCATION,B-LOCATION
sentence 45,và,O,O
sentence 45,trước,O,O
sentence 45,ngày,O,O
sentence 45,16,B-DATE,B-DATE
sentence 45,-,I-DATE,I-DATE
sentence 45,3,I-DATE,I-DATE
sentence 45,không,O,O
sentence 45,có,O,O
sentence 45,chỉ_đạo,O,O
sentence 45,nên,O,O
sentence 45,quận,O,O
sentence 45,không,O,O
sentence 45,rà_soát,O,O
sentence 45,để,O,O
sentence 45,yêu_cầu,O,O
sentence 45,cách_ly,O,O
sentence 45,.,O,O
sentence 46,Ông,O,O
sentence 46,Thượng,O,O
sentence 46,cũng,O,O
sentence 46,lưu_ý,O,O
sentence 46,Đồng_Nai,B-LOCATION,B-LOCATION
sentence 46,tập_trung,O,O
sentence 46,mọi,O,O
sentence 46,nguồn_lực,O,O
sentence 46,chống,O,O
sentence 46,COVID,O,O
sentence 46,-,O,O
sentence 46,19,O,O
sentence 46,khiến,O,O
sentence 46,một_số,O,O
sentence 46,lĩnh_vực,O,O
sentence 46,khác,O,O
sentence 46,bị,O,O
sentence 46,ảnh_hưởng,O,O
sentence 46,",",O,O
sentence 46,nhưng,O,O
sentence 46,cần,O,O
sentence 46,tập_trung,O,O
sentence 46,giãn,O,O
sentence 46,cách,O,O
sentence 46,lượng,O,O
sentence 46,bệnh_nhân,O,O
sentence 46,trong,O,O
sentence 46,các,O,O
sentence 46,cơ_sở,O,O
sentence 46,y_tế,O,O
sentence 46,",",O,O
sentence 46,đặc_biệt,O,O
sentence 46,lưu_ý,O,O
sentence 46,đến,O,O
sentence 46,những,O,O
sentence 46,người,O,O
sentence 46,cao_tuổi,O,O
sentence 46,không,O,O
sentence 46,để,O,O
sentence 46,lây,O,O
sentence 46,chéo,O,O
sentence 46,bệnh,O,O
sentence 46,trong,O,O
sentence 46,bệnh_viện,O,O
sentence 46,.,O,O
sentence 47,Chiều,O,O
sentence 47,27/6,B-DATE,B-DATE
sentence 47,",",O,O
sentence 47,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 47,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 47,ghi_nhận,O,O
sentence 47,hai,O,O
sentence 47,ca,O,O
sentence 47,dương_tính,O,O
sentence 47,nCoV,O,O
sentence 47,",",O,O
sentence 47,là,O,O
sentence 47,hai,O,O
sentence 47,phụ_nữ,O,O
sentence 47,trở,O,O
sentence 47,về,O,O
sentence 47,từ,O,O
sentence 47,Kuwait,B-LOCATION,B-LOCATION
sentence 47,được,O,O
sentence 47,cách_ly,O,O
sentence 47,ngay,O,O
sentence 47,khi,O,O
sentence 47,nhập_cảnh,O,O
sentence 47,.,O,O
sentence 48,Dịch,O,O
sentence 48,xuất_hiện,O,O
sentence 48,lần,O,O
sentence 48,thứ,O,O
sentence 48,hai,O,O
sentence 48,ở,O,O
sentence 48,Việt_Nam,B-LOCATION,B-LOCATION
sentence 48,bắt_nguồn,O,O
sentence 48,từ,O,O
sentence 48,một,O,O
sentence 48,phụ_nữ,O,O
sentence 48,Việt,O,O
sentence 48,vừa,O,O
sentence 48,du_lịch,O,O
sentence 48,châu_Âu,B-LOCATION,B-LOCATION
sentence 48,về,O,O
sentence 48,nước,O,O
sentence 48,.,O,O
sentence 49,UBND,B-ORGANIZATION,B-ORGANIZATION
sentence 49,TP,I-ORGANIZATION,I-ORGANIZATION
sentence 49,Biên_Hoà,I-ORGANIZATION,I-ORGANIZATION
sentence 49,",",O,O
sentence 49,Đồng_Nai,B-LOCATION,B-LOCATION
sentence 49,dỡ,O,O
sentence 49,bỏ,O,O
sentence 49,cách_ly,O,O
sentence 49,tuyến,O,O
sentence 49,đường,B-LOCATION,B-LOCATION
sentence 49,Hồ_Văn_Đại,I-LOCATION,I-LOCATION
sentence 49,",",O,O
sentence 49,nơi,O,O
sentence 49,cư_trú,O,O
sentence 49,của,O,O
sentence 49,hai,O,O
sentence 49,bệnh_nhân,O,O
sentence 49,595,B-PATIENT_ID,B-PATIENT_ID
sentence 49,và,O,O
sentence 49,669,B-PATIENT_ID,B-PATIENT_ID
sentence 49,sau,O,O
sentence 49,14,O,O
sentence 49,ngày,O,O
sentence 49,phong_toả,O,O
sentence 49,.,O,O
sentence 50,Cô,O,O
sentence 50,gái,O,O
sentence 50,sống,O,O
sentence 50,tại,O,O
sentence 50,Hà_Nội,B-LOCATION,B-LOCATION
sentence 50,",",O,O
sentence 50,đáp,O,O
sentence 50,chuyến,O,O
sentence 50,bay,O,O
sentence 50,NH898,B-TRANSPORTATION,B-TRANSPORTATION
sentence 50,từ,O,O
sentence 50,Nội_Bài,B-LOCATION,B-LOCATION
sentence 50,đi,O,O
sentence 50,Tokyo,B-LOCATION,B-LOCATION
sentence 50,",",O,O
sentence 50,Nhật_Bản,B-LOCATION,B-LOCATION
sentence 50,",",O,O
sentence 50,ngày,O,O
sentence 50,8/8,B-DATE,B-DATE
sentence 50,",",O,O
sentence 50,được,O,O
sentence 50,cơ_quan,B-ORGANIZATION,B-ORGANIZATION
sentence 50,giám_sát,I-ORGANIZATION,I-ORGANIZATION
sentence 50,dịch_tễ,I-ORGANIZATION,I-ORGANIZATION
sentence 50,Nhật_Bản,I-ORGANIZATION,I-ORGANIZATION
sentence 50,test,O,O
sentence 50,nhanh,O,O
sentence 50,dương_tính,O,O
sentence 50,với,O,O
sentence 50,nCoV,O,O
sentence 50,.,O,O
sentence 51,Một,O,O
sentence 51,người,O,O
sentence 51,là,O,O
sentence 51,ca,O,O
sentence 51,bệnh,O,O
sentence 51,số,O,O
sentence 51,750,B-PATIENT_ID,B-PATIENT_ID
sentence 51,",",O,O
sentence 51,từng,O,O
sentence 51,đến,O,O
sentence 51,thăm,O,O
sentence 51,chị_gái,O,O
sentence 51,nằm,O,O
sentence 51,tại,O,O
sentence 51,tầng,O,O
sentence 51,6,O,O
sentence 51,nhà,O,O
sentence 51,G,O,O
sentence 51,của,O,O
sentence 51,bệnh_viện,O,O
sentence 51,.,O,O
sentence 52,Bệnh_nhân,O,O
sentence 52,567,B-PATIENT_ID,B-PATIENT_ID
sentence 52,",",O,O
sentence 52,568,B-PATIENT_ID,B-PATIENT_ID
sentence 52,ghi_nhận,O,O
sentence 52,tại,O,O
sentence 52,TP,B-LOCATION,B-LOCATION
sentence 52,HCM,I-LOCATION,I-LOCATION
sentence 52,",",O,O
sentence 52,liên_quan,O,O
sentence 52,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 52,Đà_Nẵng,I-LOCATION,I-LOCATION
sentence 52,.,O,O
sentence 53,Sáng,O,O
sentence 53,1/4,B-DATE,B-DATE
sentence 53,",",O,O
sentence 53,bệnh_nhân,O,O
sentence 53,được,O,O
sentence 53,lấy,O,O
sentence 53,mẫu,O,O
sentence 53,bệnh_phẩm,O,O
sentence 53,",",O,O
sentence 53,xét_nghiệm,O,O
sentence 53,dương_tính,O,O
sentence 53,với,O,O
sentence 53,nCoV,O,O
sentence 53,.,O,O
sentence 54,Nhóm,O,O
sentence 54,nghiên_cứu,O,O
sentence 54,cũng,O,O
sentence 54,cho,O,O
sentence 54,biết,O,O
sentence 54,qua,O,O
sentence 54,kiểm_tra,O,O
sentence 54,lại,O,O
sentence 54,phim,O,O
sentence 54,chụp,O,O
sentence 54,X,O,O
sentence 54,-,O,O
sentence 54,quang,O,O
sentence 54,của,O,O
sentence 54,bệnh_nhân,O,O
sentence 54,63,O,O
sentence 54,tuổi,O,O
sentence 54,liên_quan,O,O
sentence 54,tới,O,O
sentence 54,chùm,O,O
sentence 54,bệnh_nhân,O,O
sentence 54,ở,O,O
sentence 54,Hải_Dương,B-LOCATION,B-LOCATION
sentence 54,",",O,O
sentence 54,bệnh_nhân,O,O
sentence 54,đã,O,O
sentence 54,đi,O,O
sentence 54,2,O,O
sentence 54,bệnh_viện,O,O
sentence 54,và,O,O
sentence 54,2,O,O
sentence 54,lần,O,O
sentence 54,xét_nghiệm,O,O
sentence 54,PCR,O,O
sentence 54,mới,O,O
sentence 54,phát_hiện,O,O
sentence 54,dương_tính,O,O
sentence 54,với,O,O
sentence 54,COVID,O,O
sentence 54,-,O,O
sentence 54,19,O,O
sentence 54,",",O,O
sentence 54,nhưng,O,O
sentence 54,trên,O,O
sentence 54,phim,O,O
sentence 54,X,O,O
sentence 54,-,O,O
sentence 54,quang,O,O
sentence 54,đầu_tiên,O,O
sentence 54,",",O,O
sentence 54,hệ_thống,O,O
sentence 54,dữ_liệu,O,O
sentence 54,đã,O,O
sentence 54,cảnh_báo,O,O
sentence 54,bệnh_nhân,O,O
sentence 54,bị,O,O
sentence 54,COVID,O,O
sentence 54,-,O,O
sentence 54,19,O,O
sentence 54,.,O,O
sentence 55,"""",O,O
sentence 55,Bệnh_nhân,O,O
sentence 55,449,B-PATIENT_ID,B-PATIENT_ID
sentence 55,"""",O,O
sentence 55,",",O,O
sentence 55,được,O,O
sentence 55,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 55,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 55,ghi_nhận,O,O
sentence 55,chiều,O,O
sentence 55,29/7,B-DATE,B-DATE
sentence 55,",",O,O
sentence 55,bị,O,O
sentence 55,nhiễm_trùng,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 55,",",O,O
sentence 55,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 55,hô_hấp,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 55,",",O,O
sentence 55,tổn_thương,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 55,phổi,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 55,",",O,O
sentence 55,tiểu_đường,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 55,",",O,O
sentence 55,cao,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 55,huyết_áp,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 55,",",O,O
